FC,Pvalue,Significance,GeneName,GeneName2,Color
0.359159584,0.382026867,0.417906093,,,#D3D3D3
-0.15464402,0.382151599,0.417764319,,,#D3D3D3
0.180475284,0.382179251,0.417732895,,,#D3D3D3
0.128948811,0.382327807,0.417564114,,,#D3D3D3
0.207402984,0.382340397,0.417549814,,,#D3D3D3
-0.050514511,0.382439734,0.417436992,,,#D3D3D3
0.417683439,0.382489403,0.417380593,,,#D3D3D3
0.379814835,0.382607833,0.417246143,,,#D3D3D3
-0.250451966,0.382708955,0.417131376,,,#D3D3D3
0.476317041,0.382996551,0.416805137,,,#D3D3D3
-0.221511969,0.383138675,0.416644006,,,#D3D3D3
0.392515464,0.383180952,0.416596088,,,#D3D3D3
0.583986057,0.383191826,0.416583764,,,#D3D3D3
-0.218042154,0.383472012,0.416266328,,,#D3D3D3
-0.186710606,0.38353313,0.416197115,,,#D3D3D3
-0.330160108,0.38364233,0.41607348,,,#D3D3D3
0.208766499,0.384188095,0.415456097,,,#D3D3D3
-0.201556115,0.384232967,0.415405376,,,#D3D3D3
-0.437837758,0.384438107,0.41517357,,,#D3D3D3
0.606761742,0.384510554,0.415091736,,,#D3D3D3
-0.143992661,0.384714978,0.414860905,,,#D3D3D3
-0.147012008,0.385076871,0.414452566,,,#D3D3D3
-0.299868952,0.385119762,0.414404195,,,#D3D3D3
-0.258402648,0.38523675,0.414272289,,,#D3D3D3
0.567296842,0.385308926,0.41419093,,,#D3D3D3
-0.448988547,0.385812229,0.413624011,,,#D3D3D3
0.282093478,0.385857921,0.41357258,,,#D3D3D3
0.331815625,0.386079641,0.413323099,,,#D3D3D3
-0.250451966,0.386142455,0.413252447,,,#D3D3D3
0.402711571,0.386146153,0.413248288,,,#D3D3D3
0.384127854,0.386718957,0.412604539,,,#D3D3D3
0.622882749,0.386750651,0.412568946,,,#D3D3D3
-0.34042309,0.386786291,0.412528928,,,#D3D3D3
-0.195832153,0.38688209,0.412421375,,,#D3D3D3
-0.362107172,0.387058602,0.412223276,,,#D3D3D3
-0.281847904,0.387064047,0.412217167,,,#D3D3D3
0.482933769,0.3871218,0.412152371,,,#D3D3D3
0.258399112,0.387147445,0.412123602,,,#D3D3D3
-0.21745586,0.387208817,0.412054762,,,#D3D3D3
0.380187861,0.387254158,0.41200391,,,#D3D3D3
0.272788831,0.387351886,0.411894325,,,#D3D3D3
0.420103746,0.387377303,0.411865829,,,#D3D3D3
-0.201043231,0.387661402,0.411547438,,,#D3D3D3
0.844524925,0.387772267,0.411423254,,,#D3D3D3
-0.233376275,0.387817101,0.411373044,,,#D3D3D3
0.354820201,0.387996526,0.411172163,,,#D3D3D3
-0.37251241,0.388113585,0.411041156,,,#D3D3D3
0.366108019,0.388210559,0.410932656,,,#D3D3D3
-0.19322571,0.388486401,0.41062418,,,#D3D3D3
-0.443577997,0.3886687,0.410420433,,,#D3D3D3
-0.277263824,0.388787593,0.410287603,,,#D3D3D3
-0.405855349,0.38879273,0.410281865,,,#D3D3D3
0.288134266,0.388842399,0.410226386,,,#D3D3D3
-0.325672011,0.388901613,0.410160256,,,#D3D3D3
0.21323766,0.389006635,0.410042991,,,#D3D3D3
-0.32332668,0.389091801,0.40994792,,,#D3D3D3
0.415661881,0.389111462,0.409925977,,,#D3D3D3
0.315752694,0.389329206,0.409683016,,,#D3D3D3
0.347218435,0.389369467,0.409638108,,,#D3D3D3
-0.334923899,0.389419391,0.409582427,,,#D3D3D3
-0.107863482,0.389488718,0.409505118,,,#D3D3D3
-0.246227356,0.389580796,0.409402459,,,#D3D3D3
0.476806101,0.389935754,0.409006942,,,#D3D3D3
0.277260288,0.390095335,0.408829244,,,#D3D3D3
0.178348032,0.390341294,0.408555503,,,#D3D3D3
-0.366192671,0.390570888,0.408300131,,,#D3D3D3
0.935212816,0.390573162,0.408297602,,,#D3D3D3
-0.417751747,0.390579542,0.408290508,,,#D3D3D3
0.415837378,0.390591795,0.408276884,,,#D3D3D3
-0.272053606,0.390844909,0.40799554,,,#D3D3D3
0.490628306,0.39090126,0.407932929,,,#D3D3D3
0.141452183,0.390909575,0.407923692,,,#D3D3D3
0.511741504,0.391145907,0.407661209,,,#D3D3D3
-0.084455752,0.391167471,0.407637268,,,#D3D3D3
0.248757615,0.391214438,0.407585125,,,#D3D3D3
0.775748405,0.391301709,0.407488255,,,#D3D3D3
0.426130482,0.391320488,0.407467414,,,#D3D3D3
-0.189257094,0.391537745,0.407226365,,,#D3D3D3
-0.407048218,0.391576907,0.407182929,,,#D3D3D3
-0.359089169,0.391817348,0.406916339,,,#D3D3D3
-0.321193781,0.392171218,0.406524283,,,#D3D3D3
-0.315569175,0.392258645,0.406427477,,,#D3D3D3
0.210474033,0.392453191,0.406212136,,,#D3D3D3
-0.239049635,0.392688096,0.405952264,,,#D3D3D3
0.158776941,0.392891469,0.405727401,,,#D3D3D3
0.264753656,0.392896416,0.405721933,,,#D3D3D3
-0.337847303,0.392901263,0.405716575,,,#D3D3D3
0.164613883,0.392916508,0.405699724,,,#D3D3D3
0.495179637,0.392952838,0.405659571,,,#D3D3D3
0.67303901,0.393050647,0.405551485,,,#D3D3D3
-0.153090549,0.393241956,0.405340152,,,#D3D3D3
-0.653691496,0.393404847,0.405160294,,,#D3D3D3
-0.309551003,0.393483823,0.405073118,,,#D3D3D3
0.496712208,0.39349151,0.405064634,,,#D3D3D3
0.47196499,0.393719795,0.404812749,,,#D3D3D3
-0.302197184,0.393771098,0.404756164,,,#D3D3D3
0.671470718,0.393775543,0.404751261,,,#D3D3D3
0.137263524,0.393936677,0.404573583,,,#D3D3D3
0.246455077,0.394179207,0.404306289,,,#D3D3D3
-0.231889726,0.394280133,0.404195105,,,#D3D3D3
0.425235163,0.394398553,0.404064687,,,#D3D3D3
0.165733368,0.394474511,0.403981053,,,#D3D3D3
-0.555047201,0.394516458,0.403934875,,,#D3D3D3
-0.311056164,0.394556065,0.403891277,,,#D3D3D3
-0.38497511,0.394560316,0.403886597,,,#D3D3D3
0.287784649,0.394605588,0.403836769,,,#D3D3D3
0.534708253,0.394674138,0.403761331,,,#D3D3D3
0.322892355,0.395004068,0.403398432,,,#D3D3D3
0.348450594,0.395051078,0.403346749,,,#D3D3D3
0.174414801,0.395145627,0.40324282,,,#D3D3D3
0.520829156,0.395276919,0.403098544,,,#D3D3D3
-0.310442382,0.395510685,0.402841779,,,#D3D3D3
0.321528637,0.395587561,0.402757373,,,#D3D3D3
0.270973946,0.395639659,0.402700181,,,#D3D3D3
0.496319478,0.395899245,0.402415327,,,#D3D3D3
-0.268318429,0.395915942,0.40239701,,,#D3D3D3
0.37935346,0.396158439,0.402131089,,,#D3D3D3
0.647632875,0.396197159,0.402088643,,,#D3D3D3
-0.345108288,0.396229173,0.402053552,,,#D3D3D3
-0.15087535,0.39649865,0.401758287,,,#D3D3D3
-0.346681681,0.396527533,0.401726652,,,#D3D3D3
0.302665954,0.396529732,0.401724243,,,#D3D3D3
-0.146860448,0.396547365,0.401704932,,,#D3D3D3
0.210958932,0.396593873,0.401653999,,,#D3D3D3
-0.532834803,0.397062386,0.401141252,,,#D3D3D3
0.407306043,0.397120317,0.401077893,,,#D3D3D3
-0.371025861,0.397122825,0.40107515,,,#D3D3D3
0.758135978,0.397201724,0.400988875,,,#D3D3D3
0.313129946,0.39730897,0.400871629,,,#D3D3D3
-0.118423881,0.397642304,0.400507418,,,#D3D3D3
-0.425446284,0.39773189,0.400409586,,,#D3D3D3
-0.505861471,0.397965752,0.4001543,,,#D3D3D3
0.343339986,0.398171164,0.399930195,,,#D3D3D3
-0.336096376,0.398363309,0.399720668,,,#D3D3D3
0.25105701,0.398545466,0.399522127,,,#D3D3D3
-0.477942495,0.398586334,0.399477596,,,#D3D3D3
-0.339455358,0.398807916,0.39923623,,,#D3D3D3
0.127857894,0.398952396,0.399078922,,,#D3D3D3
0.83278571,0.399180551,0.398830626,,,#D3D3D3
0.282093478,0.39918766,0.398822892,,,#D3D3D3
-0.317944848,0.399196794,0.398812955,,,#D3D3D3
0.279992602,0.399267524,0.398736014,,,#D3D3D3
0.194415343,0.399268991,0.398734418,,,#D3D3D3
0.387202677,0.399349901,0.398646419,,,#D3D3D3
-0.284183344,0.399437675,0.398550975,,,#D3D3D3
0.869593707,0.39960377,0.398370424,,,#D3D3D3
0.207962671,0.399677196,0.39829063,,,#D3D3D3
-0.069389117,0.400059368,0.397875555,,,#D3D3D3
-0.249295312,0.400158751,0.397767681,,,#D3D3D3
0.345694722,0.400240258,0.39767923,,,#D3D3D3
-0.301399989,0.400270626,0.397646279,,,#D3D3D3
0.792033793,0.400419845,0.397484407,,,#D3D3D3
0.386139737,0.400513502,0.397382839,,,#D3D3D3
0.218538891,0.40080485,0.397067032,,,#D3D3D3
-0.32915987,0.400909538,0.396953611,,,#D3D3D3
0.395094014,0.401045004,0.39680689,,,#D3D3D3
0.156861275,0.401150156,0.396693035,,,#D3D3D3
0.298637067,0.401160058,0.396682314,,,#D3D3D3
0.315486675,0.401217649,0.396619971,,,#D3D3D3
-0.361110079,0.401379584,0.396444721,,,#D3D3D3
0.346308504,0.401608705,0.396196883,,,#D3D3D3
0.928625065,0.401623248,0.396181156,,,#D3D3D3
-0.202037379,0.401838893,0.395948031,,,#D3D3D3
-0.263999294,0.401965685,0.395811021,,,#D3D3D3
0.295617614,0.402307791,0.395441557,,,#D3D3D3
-0.163205538,0.402310446,0.39543869,,,#D3D3D3
0.766484354,0.402551139,0.395178941,,,#D3D3D3
-0.634060266,0.402655141,0.395066751,,,#D3D3D3
-0.566013361,0.402688541,0.395030728,,,#D3D3D3
-0.226596126,0.402940913,0.394758634,,,#D3D3D3
0.297122774,0.403086106,0.394602171,,,#D3D3D3
-0.213048798,0.403107558,0.39457906,,,#D3D3D3
-0.192726925,0.40311638,0.394569554,,,#D3D3D3
0.056338845,0.403170766,0.394510967,,,#D3D3D3
0.406278201,0.403437249,0.394224006,,,#D3D3D3
0.126214307,0.403732911,0.393905847,,,#D3D3D3
-0.230340078,0.403736297,0.393902204,,,#D3D3D3
0.704860126,0.403741032,0.393897111,,,#D3D3D3
-0.270619181,0.403926156,0.393698023,,,#D3D3D3
-0.318051691,0.404085268,0.393526983,,,#D3D3D3
-0.445943092,0.404148496,0.393459033,,,#D3D3D3
0.606761742,0.404339053,0.39325431,,,#D3D3D3
0.42801267,0.404416125,0.393171536,,,#D3D3D3
-0.16132534,0.404551927,0.393025726,,,#D3D3D3
0.545286885,0.404563477,0.393013327,,,#D3D3D3
-0.931688179,0.404611986,0.392961257,,,#D3D3D3
0.286975737,0.404624123,0.392948229,,,#D3D3D3
0.51083498,0.404733852,0.39283047,,,#D3D3D3
-0.435240886,0.404752201,0.39281078,,,#D3D3D3
0.264916711,0.404841211,0.392715285,,,#D3D3D3
0.275484998,0.404901312,0.392650816,,,#D3D3D3
0.304464877,0.405100678,0.39243703,,,#D3D3D3
-0.156448286,0.405341806,0.392178601,,,#D3D3D3
0.365939734,0.405344278,0.392175953,,,#D3D3D3
-0.167079377,0.405373118,0.392145055,,,#D3D3D3
0.422581401,0.405539688,0.391966637,,,#D3D3D3
0.410779622,0.406795909,0.390623423,,,#D3D3D3
-0.321737453,0.406995863,0.390410005,,,#D3D3D3
-0.194899536,0.407020584,0.390383627,,,#D3D3D3
0.394323961,0.407421653,0.389955893,,,#D3D3D3
0.661492576,0.40766595,0.389695561,,,#D3D3D3
0.744795202,0.407979809,0.38936133,,,#D3D3D3
0.246455077,0.408039326,0.389297978,,,#D3D3D3
-0.211714821,0.408354195,0.388962979,,,#D3D3D3
0.741597352,0.408760667,0.388530901,,,#D3D3D3
-0.17987024,0.408878632,0.388405585,,,#D3D3D3
0.416775716,0.409110325,0.38815956,,,#D3D3D3
0.706432976,0.409159773,0.388107071,,,#D3D3D3
-0.173731889,0.409544234,0.387699184,,,#D3D3D3
-0.24271323,0.40980583,0.387421868,,,#D3D3D3
-0.783213259,0.409907524,0.38731411,,,#D3D3D3
-0.229351998,0.41022461,0.38697829,,,#D3D3D3
0.217878452,0.410472742,0.386715678,,,#D3D3D3
-0.149982384,0.410794829,0.386375032,,,#D3D3D3
-0.615014165,0.410862058,0.386303963,,,#D3D3D3
0.484654337,0.410942399,0.386219048,,,#D3D3D3
-0.096041796,0.410983495,0.386175618,,,#D3D3D3
0.11245336,0.411016274,0.386140982,,,#D3D3D3
0.233885624,0.41149431,0.385636166,,,#D3D3D3
0.435237351,0.411584755,0.38554072,,,#D3D3D3
-0.233951045,0.411763489,0.385352165,,,#D3D3D3
-0.199872676,0.41201598,0.385085939,,,#D3D3D3
-0.237025868,0.412246736,0.384842774,,,#D3D3D3
0.230590162,0.412264961,0.384823575,,,#D3D3D3
-0.13322682,0.412613776,0.384456276,,,#D3D3D3
0.98725255,0.412736973,0.384326626,,,#D3D3D3
-0.20793281,0.41295382,0.384098512,,,#D3D3D3
-0.19950147,0.41329897,0.383735677,,,#D3D3D3
-0.269209807,0.413349509,0.383682574,,,#D3D3D3
-0.051840527,0.413526217,0.383496951,,,#D3D3D3
0.325841656,0.41355336,0.383468446,,,#D3D3D3
-0.190048536,0.413557212,0.383464401,,,#D3D3D3
-0.426416816,0.413827823,0.383180314,,,#D3D3D3
0.346730025,0.414030707,0.382967448,,,#D3D3D3
0.275609357,0.4143674,0.382614419,,,#D3D3D3
-0.185376486,0.414386151,0.382594767,,,#D3D3D3
0.588999061,0.414605514,0.382364927,,,#D3D3D3
0.353787561,0.414617674,0.382352189,,,#D3D3D3
-0.497196402,0.414889831,0.382067209,,,#D3D3D3
-0.154170812,0.415056361,0.381892926,,,#D3D3D3
0.327332815,0.415372934,0.381561806,,,#D3D3D3
0.502448638,0.415473278,0.381456904,,,#D3D3D3
-0.177091212,0.416400153,0.380489119,,,#D3D3D3
0.048374972,0.416667256,0.380210627,,,#D3D3D3
-0.256143137,0.416693919,0.380182837,,,#D3D3D3
0.323467249,0.416940382,0.37992604,,,#D3D3D3
0.346481957,0.41698494,0.37987963,,,#D3D3D3
-0.741369631,0.417108874,0.37975057,,,#D3D3D3
0.490628306,0.41741548,0.379431449,,,#D3D3D3
0.284334203,0.417499878,0.379343647,,,#D3D3D3
-0.270894216,0.417760661,0.379072458,,,#D3D3D3
1.713487846,0.417847021,0.37898269,,,#D3D3D3
0.356051696,0.417887797,0.378940311,,,#D3D3D3
0.261958398,0.418406662,0.378401409,,,#D3D3D3
-0.27335406,0.418430537,0.378376628,,,#D3D3D3
-0.268149874,0.418486168,0.378318892,,,#D3D3D3
-0.32955344,0.418494215,0.378310541,,,#D3D3D3
0.410241671,0.41865748,0.378141145,,,#D3D3D3
-0.570895619,0.418781314,0.378012705,,,#D3D3D3
0.346308504,0.418973378,0.377813572,,,#D3D3D3
-0.593500747,0.418987609,0.37779882,,,#D3D3D3
0.342476624,0.418989099,0.377797276,,,#D3D3D3
0.552742822,0.419218568,0.37755949,,,#D3D3D3
0.554634564,0.419332032,0.377441961,,,#D3D3D3
0.622882749,0.419377802,0.377394561,,,#D3D3D3
0.60765312,0.419577762,0.377187537,,,#D3D3D3
-0.339519994,0.42036432,0.376374154,,,#D3D3D3
0.228741689,0.420381296,0.376356615,,,#D3D3D3
0.552103163,0.420395525,0.376341915,,,#D3D3D3
0.268893827,0.420422116,0.376314447,,,#D3D3D3
-0.289439116,0.420460927,0.376274356,,,#D3D3D3
0.167442011,0.420721969,0.37600481,,,#D3D3D3
-0.281205636,0.420819474,0.375904171,,,#D3D3D3
0.217250194,0.420836697,0.375886397,,,#D3D3D3
0.260772458,0.421085777,0.375629427,,,#D3D3D3
0.282942447,0.42116281,0.375549985,,,#D3D3D3
0.356640467,0.421342008,0.375365239,,,#D3D3D3
0.718711899,0.421358492,0.375348249,,,#D3D3D3
0.280916912,0.421435831,0.375268542,,,#D3D3D3
0.226111932,0.421787142,0.374906664,,,#D3D3D3
0.217398134,0.421825326,0.374867349,,,#D3D3D3
0.189582153,0.422245547,0.374434922,,,#D3D3D3
-0.254926492,0.422260543,0.374419498,,,#D3D3D3
0.718904297,0.422355875,0.37432146,,,#D3D3D3
-0.047122821,0.422436344,0.374238724,,,#D3D3D3
-0.338507424,0.422708779,0.373958733,,,#D3D3D3
0.231657037,0.422725798,0.373941247,,,#D3D3D3
-0.253146876,0.422728233,0.373938746,,,#D3D3D3
0.479223068,0.422829815,0.373834397,,,#D3D3D3
-0.400694196,0.423159554,0.373495849,,,#D3D3D3
-0.623124885,0.423719236,0.372921819,,,#D3D3D3
0.506843543,0.42376569,0.372874209,,,#D3D3D3
-0.287179605,0.423984949,0.37264956,,,#D3D3D3
0.258630369,0.424046323,0.372586698,,,#D3D3D3
0.347559216,0.424366184,0.372259231,,,#D3D3D3
0.342735986,0.424395439,0.372229292,,,#D3D3D3
0.24891492,0.424437563,0.372186188,,,#D3D3D3
0.41375733,0.424463102,0.372160057,,,#D3D3D3
-0.109011999,0.42464629,0.371972666,,,#D3D3D3
-0.277874876,0.425260293,0.371345166,,,#D3D3D3
0.155147503,0.425443211,0.371158402,,,#D3D3D3
0.460959971,0.425489763,0.371110884,,,#D3D3D3
-0.409240049,0.425498617,0.371101847,,,#D3D3D3
-0.297454227,0.425611421,0.370986726,,,#D3D3D3
-0.290689827,0.425790592,0.370803939,,,#D3D3D3
-0.19617344,0.425794958,0.370799485,,,#D3D3D3
0.594105792,0.425797035,0.370797367,,,#D3D3D3
-0.187681138,0.425910294,0.370681863,,,#D3D3D3
-0.239224597,0.425994519,0.370595989,,,#D3D3D3
0.253797179,0.42617265,0.370414425,,,#D3D3D3
0.27911958,0.426390965,0.370192007,,,#D3D3D3
-0.212037444,0.426518188,0.370062444,,,#D3D3D3
0.152376763,0.426628145,0.369950497,,,#D3D3D3
0.241026715,0.426900014,0.369673831,,,#D3D3D3
-0.159543356,0.426916231,0.369657333,,,#D3D3D3
-0.16721429,0.42712114,0.369448933,,,#D3D3D3
-0.564531392,0.427253934,0.36931393,,,#D3D3D3
0.704355658,0.427329945,0.369236673,,,#D3D3D3
-0.204853585,0.427353076,0.369213166,,,#D3D3D3
-0.2387803,0.427538392,0.36902488,,,#D3D3D3
0.41375733,0.427607049,0.368955144,,,#D3D3D3
-0.296239513,0.427844903,0.368713637,,,#D3D3D3
0.21876983,0.428143225,0.368410924,,,#D3D3D3
0.297361375,0.428187996,0.368365512,,,#D3D3D3
-0.193898707,0.428246353,0.368306326,,,#D3D3D3
-0.219968318,0.428287742,0.368264355,,,#D3D3D3
-0.103977049,0.428358338,0.368192775,,,#D3D3D3
-0.335179395,0.428393593,0.368157033,,,#D3D3D3
0.641685849,0.42858163,0.367966448,,,#D3D3D3
-0.190825391,0.428583196,0.367964861,,,#D3D3D3
0.374282665,0.428707149,0.367839274,,,#D3D3D3
-0.250540374,0.428766691,0.367778961,,,#D3D3D3
0.259515419,0.42884646,0.367698171,,,#D3D3D3
-0.074728649,0.429056366,0.36748565,,,#D3D3D3
0.149721614,0.429105653,0.367435764,,,#D3D3D3
-0.151445718,0.42947651,0.367060585,,,#D3D3D3
0.558785144,0.429818936,0.366714455,,,#D3D3D3
-0.337847303,0.430244795,0.366284375,,,#D3D3D3
0.40360401,0.430272757,0.366256151,,,#D3D3D3
0.951993945,0.430315678,0.366212831,,,#D3D3D3
-0.284046706,0.430367463,0.36616057,,,#D3D3D3
0.567613118,0.430369428,0.366158587,,,#D3D3D3
0.09107658,0.430416771,0.366110815,,,#D3D3D3
0.361106544,0.431047833,0.365474534,,,#D3D3D3
-0.646118137,0.431061247,0.36546102,,,#D3D3D3
0.238767882,0.431081302,0.365440814,,,#D3D3D3
-0.194899536,0.431156267,0.365365297,,,#D3D3D3
-0.311056164,0.431161895,0.365359628,,,#D3D3D3
-0.19271761,0.431186745,0.365334598,,,#D3D3D3
0.142732358,0.431235615,0.365285379,,,#D3D3D3
0.126061442,0.431414699,0.365105062,,,#D3D3D3
0.148709057,0.431443313,0.365076258,,,#D3D3D3
0.270949348,0.43162625,0.364892151,,,#D3D3D3
-0.251896164,0.431732038,0.364785722,,,#D3D3D3
0.305748985,0.43191836,0.364598335,,,#D3D3D3
0.334903266,0.432023666,0.364492462,,,#D3D3D3
-0.17987024,0.43217681,0.36433854,,,#D3D3D3
0.198406223,0.432243913,0.364271114,,,#D3D3D3
-0.336065896,0.432362925,0.364151554,,,#D3D3D3
0.096821426,0.432408812,0.364105464,,,#D3D3D3
0.315272036,0.432488753,0.364025182,,,#D3D3D3
0.453244356,0.432536069,0.363977671,,,#D3D3D3
0.349259506,0.432649888,0.363863404,,,#D3D3D3
1.017577104,0.43285125,0.363661324,,,#D3D3D3
-0.174234828,0.432892612,0.363619826,,,#D3D3D3
0.292548202,0.433223282,0.363288212,,,#D3D3D3
0.402950171,0.433419829,0.363091224,,,#D3D3D3
0.319759456,0.433460099,0.363050874,,,#D3D3D3
0.906435859,0.433512757,0.362998118,,,#D3D3D3
1.195787379,0.434017776,0.362492482,,,#D3D3D3
0.188980778,0.434274322,0.362235849,,,#D3D3D3
-0.243027891,0.434282385,0.362227786,,,#D3D3D3
-0.509371694,0.43491474,0.361595874,,,#D3D3D3
0.311247758,0.435028445,0.361482345,,,#D3D3D3
0.318732709,0.435195957,0.361315148,,,#D3D3D3
0.337926233,0.435231434,0.361279746,,,#D3D3D3
-0.226716932,0.435377018,0.361134499,,,#D3D3D3
0.743892814,0.435445121,0.361066572,,,#D3D3D3
-0.085409223,0.435474178,0.361037592,,,#D3D3D3
-0.415609657,0.435579278,0.360932789,,,#D3D3D3
0.33667094,0.435839354,0.360673557,,,#D3D3D3
-0.205428478,0.436057082,0.360456656,,,#D3D3D3
-0.355522539,0.43613623,0.360377835,,,#D3D3D3
0.753772644,0.436152141,0.360361992,,,#D3D3D3
0.223222067,0.436326384,0.360188525,,,#D3D3D3
-0.200392848,0.436333725,0.360181219,,,#D3D3D3
-0.241345097,0.436336591,0.360178366,,,#D3D3D3
-0.273714742,0.436394107,0.360121122,,,#D3D3D3
0.212662737,0.436434693,0.360080734,,,#D3D3D3
0.158545685,0.43665769,0.359858887,,,#D3D3D3
0.50428947,0.436661432,0.359855166,,,#D3D3D3
0.244092745,0.436688899,0.359827848,,,#D3D3D3
0.57940292,0.436776846,0.359740392,,,#D3D3D3
-0.402062329,0.436856669,0.35966103,,,#D3D3D3
0.109165003,0.437492188,0.359029697,,,#D3D3D3
-0.121018612,0.43762102,0.358901826,,,#D3D3D3
0.798780724,0.437761433,0.358762503,,,#D3D3D3
0.466120447,0.437805227,0.358719057,,,#D3D3D3
0.278261598,0.438319881,0.35820883,,,#D3D3D3
-0.204897783,0.438344134,0.358184801,,,#D3D3D3
0.408264019,0.438796584,0.357736762,,,#D3D3D3
0.398116981,0.438815387,0.357718152,,,#D3D3D3
-0.200183716,0.438826285,0.357707367,,,#D3D3D3
0.130780081,0.438979908,0.357555357,,,#D3D3D3
-0.096709695,0.439065196,0.357470987,,,#D3D3D3
0.264604338,0.439083783,0.357452602,,,#D3D3D3
-0.124553503,0.439247472,0.35729073,,,#D3D3D3
0.348931252,0.439335277,0.357203923,,,#D3D3D3
0.264604338,0.439849052,0.35669634,,,#D3D3D3
-0.269690465,0.439924676,0.356621677,,,#D3D3D3
0.614335101,0.439932339,0.356614112,,,#D3D3D3
0.552635678,0.440050385,0.356497594,,,#D3D3D3
-0.199583935,0.440111511,0.356437272,,,#D3D3D3
-0.226988856,0.440114226,0.356434594,,,#D3D3D3
-0.197280226,0.440146289,0.356402956,,,#D3D3D3
-0.487994914,0.440460601,0.356092933,,,#D3D3D3
0.408264019,0.440466204,0.356087409,,,#D3D3D3
-0.306001922,0.440913927,0.355646183,,,#D3D3D3
0.340226304,0.441379809,0.355187537,,,#D3D3D3
0.549807702,0.441459592,0.355109042,,,#D3D3D3
-0.276755206,0.441468291,0.355100485,,,#D3D3D3
0.237790007,0.441513692,0.355055824,,,#D3D3D3
0.361106544,0.441573243,0.35499725,,,#D3D3D3
0.460777778,0.441637161,0.354934391,,,#D3D3D3
0.411774242,0.441917319,0.354658978,,,#D3D3D3
0.913121743,0.442193095,0.354388044,,,#D3D3D3
-0.333905491,0.442211054,0.354370406,,,#D3D3D3
0.37323667,0.442252414,0.354329788,,,#D3D3D3
0.312976574,0.442356509,0.354227578,,,#D3D3D3
0.340107181,0.442504777,0.354082036,,,#D3D3D3
0.258979986,0.442630085,0.353959071,,,#D3D3D3
-0.104367397,0.442867104,0.353726577,,,#D3D3D3
0.39646605,0.442939324,0.353655762,,,#D3D3D3
0.18329581,0.442958848,0.353636619,,,#D3D3D3
0.510259536,0.442992219,0.353603902,,,#D3D3D3
-0.460309668,0.443044312,0.353552835,,,#D3D3D3
0.143262746,0.443111891,0.353486596,,,#D3D3D3
-0.311394705,0.443173821,0.353425902,,,#D3D3D3
0.376509354,0.443183716,0.353416206,,,#D3D3D3
0.257125208,0.443384894,0.353219107,,,#D3D3D3
-0.172274832,0.444130153,0.352489741,,,#D3D3D3
0.372306433,0.444156478,0.352463999,,,#D3D3D3
0.272177697,0.444213617,0.352408133,,,#D3D3D3
0.534926397,0.444630656,0.352000597,,,#D3D3D3
0.124742762,0.444658994,0.351972919,,,#D3D3D3
0.244770667,0.444922069,0.351716052,,,#D3D3D3
0.316644072,0.445079235,0.351562667,,,#D3D3D3
0.597937671,0.445274374,0.351372298,,,#D3D3D3
0.472856368,0.445342192,0.351306157,,,#D3D3D3
-0.34187158,0.445368983,0.351280032,,,#D3D3D3
0.258630369,0.445943624,0.350720041,,,#D3D3D3
-0.36912131,0.445948044,0.350715736,,,#D3D3D3
0.143114467,0.446005084,0.350660191,,,#D3D3D3
-0.138917991,0.446333437,0.350340577,,,#D3D3D3
-0.169583357,0.446851594,0.349836689,,,#D3D3D3
-0.178880525,0.446923862,0.349766457,,,#D3D3D3
0.161876419,0.446962865,0.349728558,,,#D3D3D3
0.219278448,0.447010432,0.349682342,,,#D3D3D3
-0.141875451,0.447293568,0.349407347,,,#D3D3D3
0.243257227,0.447410927,0.349293413,,,#D3D3D3
0.645056288,0.447504286,0.349202801,,,#D3D3D3
0.469386441,0.447778635,0.348936632,,,#D3D3D3
-0.119001055,0.447924045,0.348795623,,,#D3D3D3
0.780467081,0.448286396,0.348444441,,,#D3D3D3
0.318012205,0.448437765,0.348297821,,,#D3D3D3
-0.161747505,0.448532449,0.348206133,,,#D3D3D3
0.345104753,0.448560733,0.348178747,,,#D3D3D3
-0.234424276,0.448606047,0.348134877,,,#D3D3D3
-0.281865757,0.448743482,0.348001846,,,#D3D3D3
-0.330854925,0.448785128,0.347961544,,,#D3D3D3
0.888985578,0.448980583,0.34777244,,,#D3D3D3
-0.200392848,0.449524608,0.347246529,,,#D3D3D3
0.527748676,0.449768849,0.347010627,,,#D3D3D3
-0.128229294,0.449826315,0.346955142,,,#D3D3D3
0.321899844,0.449854622,0.346927813,,,#D3D3D3
0.151426684,0.449892382,0.346891361,,,#D3D3D3
0.45930904,0.450502755,0.346302549,,,#D3D3D3
-0.211764689,0.45055912,0.346248215,,,#D3D3D3
-0.425525438,0.450651537,0.346159143,,,#D3D3D3
0.427895249,0.450989576,0.345833497,,,#D3D3D3
0.301773776,0.451176357,0.345653666,,,#D3D3D3
1.284235568,0.451246603,0.345586054,,,#D3D3D3
0.522915486,0.451308836,0.345526164,,,#D3D3D3
-0.215157344,0.451501076,0.34534121,,,#D3D3D3
-0.244085266,0.451616649,0.345230056,,,#D3D3D3
